COD_MUNICIPIO_6;COD_IBGE_7;NOME_MUNICIPIO;UF;STATUS_RESOLUCAO
330120;3301207;Carmo;RJ;OK_API_IBGE
330130;3301306;Casimiro de Abreu;RJ;OK_API_IBGE
330140;3301405;Conceição de Macabu;RJ;OK_API_IBGE
330150;3301504;Cordeiro;RJ;OK_API_IBGE
330160;3301603;Duas Barras;RJ;OK_API_IBGE
330170;3301702;Duque de Caxias;RJ;OK_API_IBGE
330180;3301801;Engenheiro Paulo de Frontin;RJ;OK_API_IBGE
330185;3301850;Guapimirim;RJ;OK_API_IBGE
330187;3301876;Iguaba Grande;RJ;OK_API_IBGE
330190;3301900;Itaboraí;RJ;OK_API_IBGE
330200;3302007;Itaguaí;RJ;OK_API_IBGE
330205;3302056;Italva;RJ;OK_API_IBGE
330210;3302106;Itaocara;RJ;OK_API_IBGE
330220;3302205;Itaperuna;RJ;OK_API_IBGE
330225;3302254;Itatiaia;RJ;OK_API_IBGE
330227;3302270;Japeri;RJ;OK_API_IBGE
330230;3302304;Laje do Muriaé;RJ;OK_API_IBGE
330240;3302403;Macaé;RJ;OK_API_IBGE
330245;3302452;Macuco;RJ;OK_API_IBGE
330250;3302502;Magé;RJ;OK_API_IBGE
330260;3302601;Mangaratiba;RJ;OK_API_IBGE
330270;3302700;Maricá;RJ;OK_API_IBGE
330280;3302809;Mendes;RJ;OK_API_IBGE
330285;3302858;Mesquita;RJ;OK_API_IBGE
330290;3302908;Miguel Pereira;RJ;OK_API_IBGE
330300;3303005;Miracema;RJ;OK_API_IBGE
330310;3303104;Natividade;RJ;OK_API_IBGE
330320;3303203;Nilópolis;RJ;OK_API_IBGE
330330;3303302;Niterói;RJ;OK_API_IBGE
330340;3303401;Nova Friburgo;RJ;OK_API_IBGE
330350;3303500;Nova Iguaçu;RJ;OK_API_IBGE
330360;3303609;Paracambi;RJ;OK_API_IBGE
330370;3303708;Paraíba do Sul;RJ;OK_API_IBGE
330380;3303807;Paraty;RJ;OK_API_IBGE
330385;3303856;Paty do Alferes;RJ;OK_API_IBGE
330390;3303906;Petrópolis;RJ;OK_API_IBGE
330395;3303955;Pinheiral;RJ;OK_API_IBGE
330400;3304003;Piraí;RJ;OK_API_IBGE
330410;3304102;Porciúncula;RJ;OK_API_IBGE
330411;3304110;Porto Real;RJ;OK_API_IBGE
330412;3304128;Quatis;RJ;OK_API_IBGE
330414;3304144;Queimados;RJ;OK_API_IBGE
330415;3304151;Quissamã;RJ;OK_API_IBGE
330420;3304201;Resende;RJ;OK_API_IBGE
330430;3304300;Rio Bonito;RJ;OK_API_IBGE
330440;3304409;Rio Claro;RJ;OK_API_IBGE
330450;3304508;Rio das Flores;RJ;OK_API_IBGE
330452;3304524;Rio das Ostras;RJ;OK_API_IBGE
330455;3304557;Rio de Janeiro;RJ;OK_API_IBGE
330460;3304607;Santa Maria Madalena;RJ;OK_API_IBGE
330470;3304706;Santo Antônio de Pádua;RJ;OK_API_IBGE
330475;3304755;São Francisco de Itabapoana;RJ;OK_API_IBGE
330480;3304805;São Fidélis;RJ;OK_API_IBGE
330490;3304904;São Gonçalo;RJ;OK_API_IBGE
330500;3305000;São João da Barra;RJ;OK_API_IBGE
330510;3305109;São João de Meriti;RJ;OK_API_IBGE
330513;3305133;São José de Ubá;RJ;OK_API_IBGE
330515;3305158;São José do Vale do Rio Preto;RJ;OK_API_IBGE
330520;3305208;São Pedro da Aldeia;RJ;OK_API_IBGE
330530;3305307;São Sebastião do Alto;RJ;OK_API_IBGE
330540;3305406;Sapucaia;RJ;OK_API_IBGE
330550;3305505;Saquarema;RJ;OK_API_IBGE
330555;3305554;Seropédica;RJ;OK_API_IBGE
330560;3305604;Silva Jardim;RJ;OK_API_IBGE
330570;3305703;Sumidouro;RJ;OK_API_IBGE
330575;3305752;Tanguá;RJ;OK_API_IBGE
330580;3305802;Teresópolis;RJ;OK_API_IBGE
330590;3305901;Trajano de Moraes;RJ;OK_API_IBGE
330600;3306008;Três Rios;RJ;OK_API_IBGE
330610;3306107;Valença;RJ;OK_API_IBGE
330615;3306156;Varre-Sai;RJ;OK_API_IBGE
330620;3306206;Vassouras;RJ;OK_API_IBGE
330630;3306305;Volta Redonda;RJ;OK_API_IBGE
350010;3500105;Adamantina;SP;OK_API_IBGE
350020;3500204;Adolfo;SP;OK_API_IBGE
350030;3500303;Aguaí;SP;OK_API_IBGE
350040;3500402;Águas da Prata;SP;OK_API_IBGE
350050;3500501;Águas de Lindóia;SP;OK_API_IBGE
350055;3500550;Águas de Santa Bárbara;SP;OK_API_IBGE
350070;3500709;Agudos;SP;OK_API_IBGE
350075;3500758;Alambari;SP;OK_API_IBGE
350100;3501004;Altinópolis;SP;OK_API_IBGE
350110;3501103;Alto Alegre;SP;OK_API_IBGE
350115;3501152;Alumínio;SP;OK_API_IBGE
350130;3501301;Álvares Machado;SP;OK_API_IBGE
350140;3501400;Álvaro de Carvalho;SP;OK_API_IBGE
350150;3501509;Alvinlândia;SP;OK_API_IBGE
350160;3501608;Americana;SP;OK_API_IBGE
350170;3501707;Américo Brasiliense;SP;OK_API_IBGE
350180;3501806;Américo de Campos;SP;OK_API_IBGE
350190;3501905;Amparo;SP;OK_API_IBGE
350200;3502002;Analândia;SP;OK_API_IBGE
350210;3502101;Andradina;SP;OK_API_IBGE
350220;3502200;Angatuba;SP;OK_API_IBGE
350230;3502309;Anhembi;SP;OK_API_IBGE
350240;3502408;Anhumas;SP;OK_API_IBGE
350250;3502507;Aparecida;SP;OK_API_IBGE
350260;3502606;Aparecida d'Oeste;SP;OK_API_IBGE
350270;3502705;Apiaí;SP;OK_API_IBGE
350275;3502754;Araçariguama;SP;OK_API_IBGE
350280;3502804;Araçatuba;SP;OK_API_IBGE
350290;3502903;Araçoiaba da Serra;SP;OK_API_IBGE
350300;3503000;Aramina;SP;OK_API_IBGE
350310;3503109;Arandu;SP;OK_API_IBGE
350320;3503208;Araraquara;SP;OK_API_IBGE
350330;3503307;Araras;SP;OK_API_IBGE
350335;3503356;Arco-Íris;SP;OK_API_IBGE
350340;3503406;Arealva;SP;OK_API_IBGE
350360;3503604;Areiópolis;SP;OK_API_IBGE
350370;3503703;Ariranha;SP;OK_API_IBGE
350380;3503802;Artur Nogueira;SP;OK_API_IBGE
350390;3503901;Arujá;SP;OK_API_IBGE
350395;3503950;Aspásia;SP;OK_API_IBGE
350400;3504008;Assis;SP;OK_API_IBGE
350410;3504107;Atibaia;SP;OK_API_IBGE
350420;3504206;Auriflama;SP;OK_API_IBGE
350430;3504305;Avaí;SP;OK_API_IBGE
350440;3504404;Avanhandava;SP;OK_API_IBGE
350450;3504503;Avaré;SP;OK_API_IBGE
350460;3504602;Bady Bassitt;SP;OK_API_IBGE
350470;3504701;Balbinos;SP;OK_API_IBGE
350480;3504800;Bálsamo;SP;OK_API_IBGE
350490;3504909;Bananal;SP;OK_API_IBGE
350510;3505104;Barbosa;SP;OK_API_IBGE
350520;3505203;Bariri;SP;OK_API_IBGE
350530;3505302;Barra Bonita;SP;OK_API_IBGE
350535;3505351;Barra do Chapéu;SP;OK_API_IBGE
350540;3505401;Barra do Turvo;SP;OK_API_IBGE
350550;3505500;Barretos;SP;OK_API_IBGE
350560;3505609;Barrinha;SP;OK_API_IBGE
350570;3505708;Barueri;SP;OK_API_IBGE
350580;3505807;Bastos;SP;OK_API_IBGE
350590;3505906;Batatais;SP;OK_API_IBGE
350600;3506003;Bauru;SP;OK_API_IBGE
350610;3506102;Bebedouro;SP;OK_API_IBGE
350620;3506201;Bento de Abreu;SP;OK_API_IBGE
350630;3506300;Bernardino de Campos;SP;OK_API_IBGE
350635;3506359;Bertioga;SP;OK_API_IBGE
350640;3506409;Bilac;SP;OK_API_IBGE
350650;3506508;Birigui;SP;OK_API_IBGE
350660;3506607;Biritiba Mirim;SP;OK_API_IBGE
350670;3506706;Boa Esperança do Sul;SP;OK_API_IBGE
350680;3506805;Bocaina;SP;OK_API_IBGE
350690;3506904;Bofete;SP;OK_API_IBGE
350700;3507001;Boituva;SP;OK_API_IBGE
350710;3507100;Bom Jesus dos Perdões;SP;OK_API_IBGE
350730;3507308;Boracéia;SP;OK_API_IBGE
350740;3507407;Borborema;SP;OK_API_IBGE
350750;3507506;Botucatu;SP;OK_API_IBGE
350760;3507605;Bragança Paulista;SP;OK_API_IBGE
350770;3507704;Braúna;SP;OK_API_IBGE
350775;3507753;Brejo Alegre;SP;OK_API_IBGE
350780;3507803;Brodowski;SP;OK_API_IBGE
350800;3508009;Buri;SP;OK_API_IBGE
350810;3508108;Buritama;SP;OK_API_IBGE
350820;3508207;Buritizal;SP;OK_API_IBGE
350830;3508306;Cabrália Paulista;SP;OK_API_IBGE
350840;3508405;Cabreúva;SP;OK_API_IBGE
350850;3508504;Caçapava;SP;OK_API_IBGE
350860;3508603;Cachoeira Paulista;SP;OK_API_IBGE
350870;3508702;Caconde;SP;OK_API_IBGE
350880;3508801;Cafelândia;SP;OK_API_IBGE
350900;3509007;Caieiras;SP;OK_API_IBGE
350910;3509106;Caiuá;SP;OK_API_IBGE
350920;3509205;Cajamar;SP;OK_API_IBGE
350925;3509254;Cajati;SP;OK_API_IBGE
350930;3509304;Cajobi;SP;OK_API_IBGE
350940;3509403;Cajuru;SP;OK_API_IBGE
350945;3509452;Campina do Monte Alegre;SP;OK_API_IBGE
350950;3509502;Campinas;SP;OK_API_IBGE
350958;;;SP;GAP_SEM_CORRESPONDENCIA_API_IBGE
350960;3509601;Campo Limpo Paulista;SP;OK_API_IBGE
350970;3509700;Campos do Jordão;SP;OK_API_IBGE
350980;3509809;Campos Novos Paulista;SP;OK_API_IBGE
350990;3509908;Cananéia;SP;OK_API_IBGE
350995;3509957;Canas;SP;OK_API_IBGE
350999;;;SP;GAP_SEM_CORRESPONDENCIA_API_IBGE
351000;3510005;Cândido Mota;SP;OK_API_IBGE
351015;3510153;Canitar;SP;OK_API_IBGE
351020;3510203;Capão Bonito;SP;OK_API_IBGE
351030;3510302;Capela do Alto;SP;OK_API_IBGE
351040;3510401;Capivari;SP;OK_API_IBGE
351050;3510500;Caraguatatuba;SP;OK_API_IBGE
351060;3510609;Carapicuíba;SP;OK_API_IBGE
351070;3510708;Cardoso;SP;OK_API_IBGE
351080;3510807;Casa Branca;SP;OK_API_IBGE
351090;3510906;Cássia dos Coqueiros;SP;OK_API_IBGE
351100;3511003;Castilho;SP;OK_API_IBGE
351110;3511102;Catanduva;SP;OK_API_IBGE
351120;3511201;Catiguá;SP;OK_API_IBGE
351130;3511300;Cedral;SP;OK_API_IBGE
351140;3511409;Cerqueira César;SP;OK_API_IBGE
351150;3511508;Cerquilho;SP;OK_API_IBGE
351160;3511607;Cesário Lange;SP;OK_API_IBGE
351170;3511706;Charqueada;SP;OK_API_IBGE
351190;3511904;Clementina;SP;OK_API_IBGE
351200;3512001;Colina;SP;OK_API_IBGE
351210;3512100;Colômbia;SP;OK_API_IBGE
351220;3512209;Conchal;SP;OK_API_IBGE
351230;3512308;Conchas;SP;OK_API_IBGE
351240;3512407;Cordeirópolis;SP;OK_API_IBGE
351250;3512506;Coroados;SP;OK_API_IBGE
351260;3512605;Coronel Macedo;SP;OK_API_IBGE
351270;3512704;Corumbataí;SP;OK_API_IBGE
351280;3512803;Cosmópolis;SP;OK_API_IBGE
351290;3512902;Cosmorama;SP;OK_API_IBGE
351300;3513009;Cotia;SP;OK_API_IBGE
351310;3513108;Cravinhos;SP;OK_API_IBGE
351330;3513306;Cruzália;SP;OK_API_IBGE
351340;3513405;Cruzeiro;SP;OK_API_IBGE
351350;3513504;Cubatão;SP;OK_API_IBGE
351360;3513603;Cunha;SP;OK_API_IBGE
351370;3513702;Descalvado;SP;OK_API_IBGE
351380;3513801;Diadema;SP;OK_API_IBGE
351400;3514007;Dobrada;SP;OK_API_IBGE
351410;3514106;Dois Córregos;SP;OK_API_IBGE
351420;3514205;Dolcinópolis;SP;OK_API_IBGE
351430;3514304;Dourado;SP;OK_API_IBGE
351440;3514403;Dracena;SP;OK_API_IBGE
351450;3514502;Duartina;SP;OK_API_IBGE
351460;3514601;Dumont;SP;OK_API_IBGE
351470;3514700;Echaporã;SP;OK_API_IBGE
351480;3514809;Eldorado;SP;OK_API_IBGE
351490;3514908;Elias Fausto;SP;OK_API_IBGE
351492;3514924;Elisiário;SP;OK_API_IBGE
351500;3515004;Embu das Artes;SP;OK_API_IBGE
351510;3515103;Embu-Guaçu;SP;OK_API_IBGE
351515;3515152;Engenheiro Coelho;SP;OK_API_IBGE
351518;3515186;Espírito Santo do Pinhal;SP;OK_API_IBGE
351519;3515194;Espírito Santo do Turvo;SP;OK_API_IBGE
351520;3515202;Estrela d'Oeste;SP;OK_API_IBGE
351530;3515301;Estrela do Norte;SP;OK_API_IBGE
351535;3515350;Euclides da Cunha Paulista;SP;OK_API_IBGE
351540;3515400;Fartura;SP;OK_API_IBGE
351550;3515509;Fernandópolis;SP;OK_API_IBGE
351560;3515608;Fernando Prestes;SP;OK_API_IBGE
351570;3515707;Ferraz de Vasconcelos;SP;OK_API_IBGE
351580;3515806;Flora Rica;SP;OK_API_IBGE
351600;3516002;Flórida Paulista;SP;OK_API_IBGE
351610;3516101;Florínea;SP;OK_API_IBGE
351620;3516200;Franca;SP;OK_API_IBGE
351630;3516309;Francisco Morato;SP;OK_API_IBGE
351640;3516408;Franco da Rocha;SP;OK_API_IBGE
351650;3516507;Gabriel Monteiro;SP;OK_API_IBGE
351660;3516606;Gália;SP;OK_API_IBGE
351670;3516705;Garça;SP;OK_API_IBGE
351680;3516804;Gastão Vidigal;SP;OK_API_IBGE
351690;3516903;General Salgado;SP;OK_API_IBGE
351700;3517000;Getulina;SP;OK_API_IBGE
351710;3517109;Glicério;SP;OK_API_IBGE
351720;3517208;Guaiçara;SP;OK_API_IBGE
351730;3517307;Guaimbê;SP;OK_API_IBGE
351740;3517406;Guaíra;SP;OK_API_IBGE
351750;3517505;Guapiaçu;SP;OK_API_IBGE
351760;3517604;Guapiara;SP;OK_API_IBGE
351770;3517703;Guará;SP;OK_API_IBGE
351780;3517802;Guaraçaí;SP;OK_API_IBGE
351790;3517901;Guaraci;SP;OK_API_IBGE
351800;3518008;Guarani d'Oeste;SP;OK_API_IBGE
351810;3518107;Guarantã;SP;OK_API_IBGE
351820;3518206;Guararapes;SP;OK_API_IBGE
351830;3518305;Guararema;SP;OK_API_IBGE
351840;3518404;Guaratinguetá;SP;OK_API_IBGE
351850;3518503;Guareí;SP;OK_API_IBGE
351860;3518602;Guariba;SP;OK_API_IBGE
351870;3518701;Guarujá;SP;OK_API_IBGE
351880;3518800;Guarulhos;SP;OK_API_IBGE
351885;3518859;Guatapará;SP;OK_API_IBGE
351890;3518909;Guzolândia;SP;OK_API_IBGE
351900;3519006;Herculândia;SP;OK_API_IBGE
351905;3519055;Holambra;SP;OK_API_IBGE
351907;3519071;Hortolândia;SP;OK_API_IBGE
351910;3519105;Iacanga;SP;OK_API_IBGE
351925;3519253;Iaras;SP;OK_API_IBGE
351930;3519303;Ibaté;SP;OK_API_IBGE
351940;3519402;Ibirá;SP;OK_API_IBGE
351950;3519501;Ibirarema;SP;OK_API_IBGE
351960;3519600;Ibitinga;SP;OK_API_IBGE
351970;3519709;Ibiúna;SP;OK_API_IBGE
351980;3519808;Icém;SP;OK_API_IBGE
351990;3519907;Iepê;SP;OK_API_IBGE
352000;3520004;Igaraçu do Tietê;SP;OK_API_IBGE
352010;3520103;Igarapava;SP;OK_API_IBGE
352020;3520202;Igaratá;SP;OK_API_IBGE
352030;3520301;Iguape;SP;OK_API_IBGE
352040;3520400;Ilhabela;SP;OK_API_IBGE
352042;3520426;Ilha Comprida;SP;OK_API_IBGE
352044;3520442;Ilha Solteira;SP;OK_API_IBGE
352050;3520509;Indaiatuba;SP;OK_API_IBGE
352060;3520608;Indiana;SP;OK_API_IBGE
352070;3520707;Indiaporã;SP;OK_API_IBGE
352090;3520905;Ipaussu;SP;OK_API_IBGE
352100;3521002;Iperó;SP;OK_API_IBGE
352110;3521101;Ipeúna;SP;OK_API_IBGE
352115;3521150;Ipiguá;SP;OK_API_IBGE
352120;3521200;Iporanga;SP;OK_API_IBGE
352130;3521309;Ipuã;SP;OK_API_IBGE
352140;3521408;Iracemápolis;SP;OK_API_IBGE
352150;3521507;Irapuã;SP;OK_API_IBGE
352160;3521606;Irapuru;SP;OK_API_IBGE
352170;3521705;Itaberá;SP;OK_API_IBGE
352180;3521804;Itaí;SP;OK_API_IBGE
352190;3521903;Itajobi;SP;OK_API_IBGE
352210;3522109;Itanhaém;SP;OK_API_IBGE
352220;3522208;Itapecerica da Serra;SP;OK_API_IBGE
352230;3522307;Itapetininga;SP;OK_API_IBGE
352240;3522406;Itapeva;SP;OK_API_IBGE
352250;3522505;Itapevi;SP;OK_API_IBGE
352260;3522604;Itapira;SP;OK_API_IBGE
352270;3522703;Itápolis;SP;OK_API_IBGE
352280;3522802;Itaporanga;SP;OK_API_IBGE
352290;3522901;Itapuí;SP;OK_API_IBGE
352310;3523107;Itaquaquecetuba;SP;OK_API_IBGE
352320;3523206;Itararé;SP;OK_API_IBGE
352330;3523305;Itariri;SP;OK_API_IBGE
352340;3523404;Itatiba;SP;OK_API_IBGE
352350;3523503;Itatinga;SP;OK_API_IBGE
352360;3523602;Itirapina;SP;OK_API_IBGE
352370;3523701;Itirapuã;SP;OK_API_IBGE
352380;3523800;Itobi;SP;OK_API_IBGE
352390;3523909;Itu;SP;OK_API_IBGE
352400;3524006;Itupeva;SP;OK_API_IBGE
352410;3524105;Ituverava;SP;OK_API_IBGE
352420;3524204;Jaborandi;SP;OK_API_IBGE
352430;3524303;Jaboticabal;SP;OK_API_IBGE
352440;3524402;Jacareí;SP;OK_API_IBGE
352450;3524501;Jaci;SP;OK_API_IBGE
352460;3524600;Jacupiranga;SP;OK_API_IBGE
352470;3524709;Jaguariúna;SP;OK_API_IBGE
352480;3524808;Jales;SP;OK_API_IBGE
352490;3524907;Jambeiro;SP;OK_API_IBGE
352500;3525003;Jandira;SP;OK_API_IBGE
352510;3525102;Jardinópolis;SP;OK_API_IBGE
352520;3525201;Jarinu;SP;OK_API_IBGE
352530;3525300;Jaú;SP;OK_API_IBGE
352540;3525409;Jeriquara;SP;OK_API_IBGE
352550;3525508;Joanópolis;SP;OK_API_IBGE
352570;3525706;José Bonifácio;SP;OK_API_IBGE
352580;3525805;Júlio Mesquita;SP;OK_API_IBGE
352585;3525854;Jumirim;SP;OK_API_IBGE
352590;3525904;Jundiaí;SP;OK_API_IBGE
352600;3526001;Junqueirópolis;SP;OK_API_IBGE
352610;3526100;Juquiá;SP;OK_API_IBGE
352620;3526209;Juquitiba;SP;OK_API_IBGE
352630;3526308;Lagoinha;SP;OK_API_IBGE
352640;3526407;Laranjal Paulista;SP;OK_API_IBGE
352650;3526506;Lavínia;SP;OK_API_IBGE
352660;3526605;Lavrinhas;SP;OK_API_IBGE
352670;3526704;Leme;SP;OK_API_IBGE
352680;3526803;Lençóis Paulista;SP;OK_API_IBGE
352690;3526902;Limeira;SP;OK_API_IBGE
352700;3527009;Lindóia;SP;OK_API_IBGE
352710;3527108;Lins;SP;OK_API_IBGE
352720;3527207;Lorena;SP;OK_API_IBGE
352725;3527256;Lourdes;SP;OK_API_IBGE
352730;3527306;Louveira;SP;OK_API_IBGE
352740;3527405;Lucélia;SP;OK_API_IBGE
352750;3527504;Lucianópolis;SP;OK_API_IBGE
352760;3527603;Luís Antônio;SP;OK_API_IBGE
352780;3527801;Lupércio;SP;OK_API_IBGE
352790;3527900;Lutécia;SP;OK_API_IBGE
352800;3528007;Macatuba;SP;OK_API_IBGE
352810;3528106;Macaubal;SP;OK_API_IBGE
352820;3528205;Macedônia;SP;OK_API_IBGE
352840;3528403;Mairinque;SP;OK_API_IBGE
352850;3528502;Mairiporã;SP;OK_API_IBGE
352860;3528601;Manduri;SP;OK_API_IBGE
352870;3528700;Marabá Paulista;SP;OK_API_IBGE
352880;3528809;Maracaí;SP;OK_API_IBGE
352890;3528908;Mariápolis;SP;OK_API_IBGE
352900;3529005;Marília;SP;OK_API_IBGE
352920;3529203;Martinópolis;SP;OK_API_IBGE
352930;3529302;Matão;SP;OK_API_IBGE
352940;3529401;Mauá;SP;OK_API_IBGE
352950;3529500;Mendonça;SP;OK_API_IBGE
352960;3529609;Meridiano;SP;OK_API_IBGE
352965;3529658;Mesópolis;SP;OK_API_IBGE
352970;3529708;Miguelópolis;SP;OK_API_IBGE
352980;3529807;Mineiros do Tietê;SP;OK_API_IBGE
352990;3529906;Miracatu;SP;OK_API_IBGE
353010;3530102;Mirandópolis;SP;OK_API_IBGE
353020;3530201;Mirante do Paranapanema;SP;OK_API_IBGE
353030;3530300;Mirassol;SP;OK_API_IBGE
353040;3530409;Mirassolândia;SP;OK_API_IBGE
353050;3530508;Mococa;SP;OK_API_IBGE
353060;3530607;Mogi das Cruzes;SP;OK_API_IBGE
353070;3530706;Mogi Guaçu;SP;OK_API_IBGE
353080;3530805;Mogi Mirim;SP;OK_API_IBGE
353090;3530904;Mombuca;SP;OK_API_IBGE
353110;3531100;Mongaguá;SP;OK_API_IBGE
353130;3531308;Monte Alto;SP;OK_API_IBGE
353140;3531407;Monte Aprazível;SP;OK_API_IBGE
353150;3531506;Monte Azul Paulista;SP;OK_API_IBGE
353160;3531605;Monte Castelo;SP;OK_API_IBGE
353170;3531704;Monteiro Lobato;SP;OK_API_IBGE
353180;3531803;Monte Mor;SP;OK_API_IBGE
353190;3531902;Morro Agudo;SP;OK_API_IBGE
353200;3532009;Morungaba;SP;OK_API_IBGE
353210;3532108;Murutinga do Sul;SP;OK_API_IBGE
353215;3532157;Nantes;SP;OK_API_IBGE
353220;3532207;Narandiba;SP;OK_API_IBGE
353230;3532306;Natividade da Serra;SP;OK_API_IBGE
353240;3532405;Nazaré Paulista;SP;OK_API_IBGE
353250;3532504;Neves Paulista;SP;OK_API_IBGE
353260;3532603;Nhandeara;SP;OK_API_IBGE
353270;3532702;Nipoã;SP;OK_API_IBGE
353280;3532801;Nova Aliança;SP;OK_API_IBGE
353282;3532827;Nova Campina;SP;OK_API_IBGE
353290;3532900;Nova Europa;SP;OK_API_IBGE
353300;3533007;Nova Granada;SP;OK_API_IBGE
353320;3533205;Nova Independência;SP;OK_API_IBGE
353325;3533254;Novais;SP;OK_API_IBGE
353330;3533304;Nova Luzitânia;SP;OK_API_IBGE
353340;3533403;Nova Odessa;SP;OK_API_IBGE
353350;3533502;Novo Horizonte;SP;OK_API_IBGE
353370;3533700;Ocauçu;SP;OK_API_IBGE
353390;3533908;Olímpia;SP;OK_API_IBGE
353400;3534005;Onda Verde;SP;OK_API_IBGE
353410;3534104;Oriente;SP;OK_API_IBGE
353420;3534203;Orindiúva;SP;OK_API_IBGE
353430;3534302;Orlândia;SP;OK_API_IBGE
353440;3534401;Osasco;SP;OK_API_IBGE
353460;3534609;Osvaldo Cruz;SP;OK_API_IBGE
353470;3534708;Ourinhos;SP;OK_API_IBGE
353475;3534757;Ouroeste;SP;OK_API_IBGE
353480;3534807;Ouro Verde;SP;OK_API_IBGE
353490;3534906;Pacaembu;SP;OK_API_IBGE
353500;3535002;Palestina;SP;OK_API_IBGE
353510;3535101;Palmares Paulista;SP;OK_API_IBGE
353520;3535200;Palmeira d'Oeste;SP;OK_API_IBGE
353530;3535309;Palmital;SP;OK_API_IBGE
353540;3535408;Panorama;SP;OK_API_IBGE
353550;3535507;Paraguaçu Paulista;SP;OK_API_IBGE
353560;3535606;Paraibuna;SP;OK_API_IBGE
353570;3535705;Paraíso;SP;OK_API_IBGE
353580;3535804;Paranapanema;SP;OK_API_IBGE
353600;3536000;Parapuã;SP;OK_API_IBGE
353610;3536109;Pardinho;SP;OK_API_IBGE
353620;3536208;Pariquera-Açu;SP;OK_API_IBGE
353625;3536257;Parisi;SP;OK_API_IBGE
353640;3536406;Paulicéia;SP;OK_API_IBGE
353650;3536505;Paulínia;SP;OK_API_IBGE
353660;3536604;Paulo de Faria;SP;OK_API_IBGE
353670;3536703;Pederneiras;SP;OK_API_IBGE
353680;3536802;Pedra Bela;SP;OK_API_IBGE
353700;3537008;Pedregulho;SP;OK_API_IBGE
353710;3537107;Pedreira;SP;OK_API_IBGE
353720;3537206;Pedro de Toledo;SP;OK_API_IBGE
353730;3537305;Penápolis;SP;OK_API_IBGE
353740;3537404;Pereira Barreto;SP;OK_API_IBGE
353750;3537503;Pereiras;SP;OK_API_IBGE
353760;3537602;Peruíbe;SP;OK_API_IBGE
353770;3537701;Piacatu;SP;OK_API_IBGE
353780;3537800;Piedade;SP;OK_API_IBGE
353790;3537909;Pilar do Sul;SP;OK_API_IBGE
353800;3538006;Pindamonhangaba;SP;OK_API_IBGE
353810;3538105;Pindorama;SP;OK_API_IBGE
353820;3538204;Pinhalzinho;SP;OK_API_IBGE
353850;3538501;Piquete;SP;OK_API_IBGE
353860;3538600;Piracaia;SP;OK_API_IBGE
353870;3538709;Piracicaba;SP;OK_API_IBGE
353880;3538808;Piraju;SP;OK_API_IBGE
353890;3538907;Pirajuí;SP;OK_API_IBGE
353900;3539004;Pirangi;SP;OK_API_IBGE
353910;3539103;Pirapora do Bom Jesus;SP;OK_API_IBGE
353920;3539202;Pirapozinho;SP;OK_API_IBGE
353930;3539301;Pirassununga;SP;OK_API_IBGE
353940;3539400;Piratininga;SP;OK_API_IBGE
353950;3539509;Pitangueiras;SP;OK_API_IBGE
353960;3539608;Planalto;SP;OK_API_IBGE
353970;3539707;Platina;SP;OK_API_IBGE
353980;3539806;Poá;SP;OK_API_IBGE
353990;3539905;Poloni;SP;OK_API_IBGE
354000;3540002;Pompéia;SP;OK_API_IBGE
354010;3540101;Pongaí;SP;OK_API_IBGE
354020;3540200;Pontal;SP;OK_API_IBGE
354050;3540507;Porangaba;SP;OK_API_IBGE
354060;3540606;Porto Feliz;SP;OK_API_IBGE
354070;3540705;Porto Ferreira;SP;OK_API_IBGE
354075;3540754;Potim;SP;OK_API_IBGE
354080;3540804;Potirendaba;SP;OK_API_IBGE
354085;3540853;Pracinha;SP;OK_API_IBGE
354090;3540903;Pradópolis;SP;OK_API_IBGE
354100;3541000;Praia Grande;SP;OK_API_IBGE
354110;3541109;Presidente Alves;SP;OK_API_IBGE
354120;3541208;Presidente Bernardes;SP;OK_API_IBGE
354130;3541307;Presidente Epitácio;SP;OK_API_IBGE
354140;3541406;Presidente Prudente;SP;OK_API_IBGE
354150;3541505;Presidente Venceslau;SP;OK_API_IBGE
354160;3541604;Promissão;SP;OK_API_IBGE
354165;3541653;Quadra;SP;OK_API_IBGE
354170;3541703;Quatá;SP;OK_API_IBGE
354180;3541802;Queiroz;SP;OK_API_IBGE
354190;3541901;Queluz;SP;OK_API_IBGE
354200;3542008;Quintana;SP;OK_API_IBGE
354210;3542107;Rafard;SP;OK_API_IBGE
354220;3542206;Rancharia;SP;OK_API_IBGE
354230;3542305;Redenção da Serra;SP;OK_API_IBGE
354240;3542404;Regente Feijó;SP;OK_API_IBGE
354250;3542503;Reginópolis;SP;OK_API_IBGE
354260;3542602;Registro;SP;OK_API_IBGE
354270;3542701;Restinga;SP;OK_API_IBGE
354280;3542800;Ribeira;SP;OK_API_IBGE
354290;3542909;Ribeirão Bonito;SP;OK_API_IBGE
354300;3543006;Ribeirão Branco;SP;OK_API_IBGE
354320;3543204;Ribeirão do Sul;SP;OK_API_IBGE
354330;3543303;Ribeirão Pires;SP;OK_API_IBGE
354340;3543402;Ribeirão Preto;SP;OK_API_IBGE
354350;3543501;Riversul;SP;OK_API_IBGE
354370;3543709;Rincão;SP;OK_API_IBGE
354380;3543808;Rinópolis;SP;OK_API_IBGE
354390;3543907;Rio Claro;SP;OK_API_IBGE
